"OBJECTID_1","OBJECTID","CodigoProv","Texto","Nombre1","Nombre2","Fecha","FechaNormalizada","CasosConfirmados","Fallecidos","Altas","CCAA","NombreCCAA","Shape__Area","Shape__Length","Recuperados","HoraActualizacion","AltasDomiciliarias","Infectados","Hospitalizados","EnDomicilio","Ingresos","UCI","CasosConfirmadosEnSanitarios","CasosPosibles","Fuente","NuevoCasos","Notas","GlobalID","CreationDate","Creator","EditDate","Editor","TipoFuente","Habitantes"
"4625","22","22","Huesca","null","null","1589485500000","05/15/2020 02:00:01","1090","99","null","2","Aragón","28522680120.9316","1026402.56184289","441","1589500801000","null","550","null","null","3","null","99","null","https://opendata.aragon.es/datos/catalogo/dataset/publicaciones-y-anuncios-relacionados-con-el-coronavirus-en-aragon","29","null","1a16e7bf-7e69-4f6c-b207-fd49bdcf02d4","1589507768533","hhkaos_hubcovid","1590089262570","maria.96","DatoOficial","220461"
"4626","23","23","Jaén","null","null","1589492700000","05/15/2020 02:00:01","1751","173","null","1","Andalucía","21782269554.2683","773271.743628527","1121","1589500801000","null","null","751","null","null","85","null","null","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/236128.html","27","null","1df8fff8-a819-4e74-b982-1dab7517d41e","1589507768533","hhkaos_hubcovid","1589562267753","Laura_geovoluntaria","DatoOficial","633564"
"4627","24","24","León","null","null","1589542200000","05/15/2020 02:00:01","3551","404","19","7","Castilla y León","28795543279.7217","1066905.31430645","null","1589500801000","null","1553","42","null","null","13","309","9991","Consejería de Sanidad. Junta de Castilla y León.","25","null","9bf0cbb0-bfc6-45dd-9880-4f9c4ef31527","1589507768533","hhkaos_hubcovid","1589545691310","alvarospm_covid19","DatoOficial","460001"
"4628","25","25","Lleida","null","null","1589490000000","05/15/2020 02:00:01","2413","234","9","9","Cataluña","22094457592.206","1062933.84050084","null","1589490000000","null","null","null","null","null","null","null","8573","https://govern.cat/salapremsa/notes-premsa/385189/comunicat-del-departament-salut","18","null","eeed811e-f3f9-4d40-8404-95cd4d84e6ed","1589507768533","hhkaos_hubcovid","1589923754319","Javi_Gonzalez","DatoOficial","434930"
"4629","26","26","Rioja, La","null","null","1589485500000","05/15/2020 02:00:01","4016","348","null","17","La Rioja","9221774931.44031","737060.190838516","2927","1589500801000","null","741","41","null","null","9","21","null","https://actualidad.larioja.org/coronavirus","null","El dato de sanitarios se actualiza semanalmente 13/5","7de68b40-a16d-48a8-aa65-724d2e432348","1589507768533","hhkaos_hubcovid","1590170308781","Laura_geovoluntaria","DatoOficial","316798"
"4630","27","27","Lugo","null","null","1589481900000","05/15/2020 02:00:01","122","26","null","12","Galicia","18445649986.3218","851633.558935258","null","1589536800000","null","null","null","null","null","null","null","null","https://saladecomunicacion.sergas.gal/Paginas/DetalleNova.aspx?idNova=10423&idioma=ga","null","CC: Fuente Oficial, Fallecidos --> https://afondo.farodevigo.es/galicia/el-mapa-del-coronavirus-en-galicia.html","e1fe1dae-d175-4ad2-aa88-8a488447909c","1589507768533","hhkaos_hubcovid","1590257767917","scarrascov","DatosHibridos","329587"
"4631","28","28","Madrid","null","null","1589485500000","05/15/2020 02:00:01","71616","8809","null","13","Comunidad de Madrid","13903799376.4905","907493.4230326","40383","1589569200000","null","null","42057","null","null","3574","null","null","https://cnecovid.isciii.es/covid19/#documentaci%C3%B3n-y-datos","null","Casos Confirmados (Open Data Comunidadad Madrid) = 64237","ffa728a6-f99a-4a66-9164-a0d307570c4e","1589507768533","hhkaos_hubcovid","1590261932588","scarrascov","DatoOficial","6663394"
"4632","29","29","Málaga","null","null","1589492700000","05/15/2020 02:00:01","3983","274","null","1","Andalucía","11421000534.4883","682122.356140235","2161","1589500801000","null","null","1463","null","null","167","null","null","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/236128.html","64","null","fad21a05-cdf1-45d0-bc35-5f70389aa31b","1589507768533","hhkaos_hubcovid","1589562270313","Laura_geovoluntaria","DatoOficial","1661785"
"4633","30","30","Murcia","null","null","1589571900000","05/15/2020 02:00:01","2546","144","30","14","Región de Murcia","18247305092.7238","823522.734893028","2073","1589500801000","null","329","36","293","null","9","null","null","https://experience.arcgis.com/experience/fe1595b8b8fc4a5cb357393e8f62c0d7","69","null","664e908b-bfce-4355-8be4-be0aaebec0ed","1589507768533","hhkaos_hubcovid","1591717444492","JsoVoluntario","DatoOficial","1493898"
"4634","31","31","Navarra","null","null","1589485500000","05/15/2020 02:00:01","8082","340","150","15","Comunidad Foral de Navarra","19290794014.5182","1035661.05485522","null","1589560200000","null","4032","127","3905","2","20","870","null","https://gobiernoabierto.navarra.es/es/coronavirus/evolucion/datos-covid-19-general","191","null","298d44be-1299-4688-bfe0-341b59238a28","1589507768533","hhkaos_hubcovid","1589975639789","Laura_geovoluntaria","DatoOficial","654214"
"4635","32","32","Ourense","null","null","1589481900000","05/15/2020 02:00:01","320","100","null","12","Galicia","13264160827.6702","756880.420274982","null","1589536800000","null","null","null","null","null","null","null","null","https://saladecomunicacion.sergas.gal/Paginas/DetalleNova.aspx?idNova=10423&idioma=ga","null","CC: Fuente Oficial, Fallecidos --> https://afondo.farodevigo.es/galicia/el-mapa-del-coronavirus-en-galicia.html","63954345-bffb-41c9-bd5e-0817b5f67217","1589507768533","hhkaos_hubcovid","1590256697934","scarrascov","DatosHibridos","307651"
"4636","33","33","Asturias","null","null","1589485500000","05/15/2020 02:00:01","3295","310","null","3","Principado de Asturias","20016196685.8926","997004.555159566","1053","1589500801000","null","1932","61","null","null","23","null","null","https://coronavirus.asturias.es/","29","CONTAGIOS TOTALES Y NUEVOS CONTAGIOS POR TEST PCR Y ANTICUERPOS . SOLO PCR: 2359 NUEVOS :3","4c9b2075-dfa4-48dc-81bc-3a0bac5582ab","1589507768533","hhkaos_hubcovid","1590096939234","Laura_geovoluntaria","DatoOficial","1022800"
"4637","34","34","Palencia","null","null","1589542200000","05/15/2020 02:00:01","1191","81","2","7","Castilla y León","14761449905.1394","912469.900487071","null","1589500801000","null","784","17","null","null","6","125","3649","Consejería de Sanidad. Junta de Castilla y León.","6","null","706f5d40-1613-45c3-93dd-34dd2de2b257","1589507768533","hhkaos_hubcovid","1589545710706","alvarospm_covid19","DatoOficial","160980"
"4638","35","35","Palmas, Las","null","null","1589485500000","05/15/2020 02:00:01","658","42","null","5","Canarias","5250080875.60059","720670.346522908","530","1589556600000","null","86","16","70","null","3","null","null","https://www3.gobiernodecanarias.org/sanidad/scs/content/dcb400c5-6504-11ea-9a8e-719d4b52bf6c/InformeCasosCOVID-19.pdf","null","null","d5f25bdf-6b01-424b-b503-5a036336eb5d","1589507768533","hhkaos_hubcovid","1591536426853","CarolJorda","DatoOficial","1120406"
"4639","36","36","Pontevedra","null","null","1589481900000","05/15/2020 02:00:01","585","107","null","12","Galicia","8247232678.68115","859724.935392155","null","1589536800000","null","null","null","null","null","null","null","null","https://saladecomunicacion.sergas.gal/Paginas/DetalleNova.aspx?idNova=10423&idioma=ga","null","CC: Fuente Oficial, Fallecidos --> https://afondo.farodevigo.es/galicia/el-mapa-del-coronavirus-en-galicia.html","2179a50b-ae9f-4f4b-a320-29147ce70fdd","1589507768533","hhkaos_hubcovid","1590255451744","scarrascov","DatosHibridos","942665"
"4640","37","37","Salamanca","null","null","1589542200000","05/15/2020 02:00:01","4136","355","6","7","Castilla y León","21574825477.1384","886047.450189502","null","1589500801000","null","2608","59","null","null","13","424","10946","Consejería de Sanidad. Junta de Castilla y León.","12","null","d19990b9-72d6-4525-89d4-e8420e1049ac","1589507768533","hhkaos_hubcovid","1589545671823","alvarospm_covid19","DatoOficial","330119"
"4641","38","38","Santa Cruz de Tenerife","null","null","1589485500000","05/15/2020 02:00:01","1622","109","null","5","Canarias","4370867925.43555","603715.0446569","976","1589556600000","null","537","50","487","null","11","null","null","https://www3.gobiernodecanarias.org/sanidad/scs/content/dcb400c5-6504-11ea-9a8e-719d4b52bf6c/InformeCasosCOVID-19.pdf","null","null","39e7d7ba-af00-46f9-8f6f-734ab811beb6","1589507768533","hhkaos_hubcovid","1591536481228","CarolJorda","DatoOficial","1032983"
"4642","39","39","Cantabria","null","null","1589485500000","05/15/2020 02:00:01","2761","206","null","6","Cantabria","10023924751.6238","868892.439767727","2152","1589500801000","null","403","21","382","null","1","433","null","https://cnecovid.isciii.es/covid19/; https://www.eldiariomontanes.es/","22","CONTAGIOS Y NUEVOS CONTAGIOS POR PCR Y ANTICUERPOS (PCR:2263 Y TEST ANTICUERPOS:498)","1fc76625-3fd5-4161-b087-ab5338ef4ffa","1589507768533","hhkaos_hubcovid","1590224049553","inmapg","DatosHibridos","581078"
"4643","40","40","Segovia","null","null","1589542200000","05/15/2020 02:00:01","3404","200","4","7","Castilla y León","12230053388.2792","643652.579788996","null","1589500801000","null","2343","45","null","null","3","321","6752","Consejería de Sanidad. Junta de Castilla y León.","6","null","4fbd2678-b3c8-4c41-bc69-46f3eb1a954e","1589507768533","hhkaos_hubcovid","1589545697311","alvarospm_covid19","DatoOficial","153129"
"4644","41","41","Sevilla","null","null","1589492700000","05/15/2020 02:00:01","2924","274","null","1","Andalucía","22303263242.8965","1037151.2255823","1742","1589500801000","null","null","1194","null","null","148","null","null","https://www.juntadeandalucia.es/organismos/saludyfamilias/actualidad/noticias/detalle/236128.html","29","null","ee657848-c2b0-4fd9-b040-2a32f6c110ae","1589507768533","hhkaos_hubcovid","1589562272778","Laura_geovoluntaria","DatoOficial","1942389"
"4645","42","42","Soria","null","null","1589542200000","05/15/2020 02:00:01","2278","119","3","7","Castilla y León","18458198763.238","850306.772810997","null","1589500801000","null","1766","22","null","null","6","180","3819","Consejería de Sanidad. Junta de Castilla y León.","2","null","1403620f-eb60-4841-8d47-9765a9552d6c","1589507768533","hhkaos_hubcovid","1589545679657","alvarospm_covid19","DatoOficial","88636"
"4646","43","43","Tarragona","null","null","1589490000000","05/15/2020 02:00:01","2247","410","6","9","Cataluña","11105390692.9943","794492.586704244","null","1589490000000","null","null","null","null","null","null","null","14943","https://govern.cat/salapremsa/notes-premsa/385189/comunicat-del-departament-salut","21","null","705a32bd-4cfe-461d-ae81-ba414149ee9e","1589507768533","hhkaos_hubcovid","1589918242841","Javi_Gonzalez","DatoOficial","804664"
"4647","44","44","Teruel","null","null","1589485500000","05/15/2020 02:00:01","646","83","null","2","Aragón","25763161230.5525","1093244.35067905","358","1589500801000","null","198","null","null","1","null","133","null","https://opendata.aragon.es/datos/catalogo/dataset/publicaciones-y-anuncios-relacionados-con-el-coronavirus-en-aragon","3","null","a60cddd2-727a-4ad8-b6f3-3da0ccfbf902","1589507768533","hhkaos_hubcovid","1590090890577","maria.96","DatoOficial","134137"
"4648","45","45","Toledo","null","null","1589485500000","05/15/2020 02:00:01","3846","752","null","8","Castilla-La Mancha","26062408685.5862","1170191.39004263","1962","1589500801000","null","null","147","null","null","20","null","null","https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/50-hospitalizados-menos-y-50-altas-epidemiologicas-mas-en-las-ultimas","15","null","7e48fb71-25c2-48df-81cc-ce8e33d0f16c","1589507768533","hhkaos_hubcovid","1590482678197","lauluol1","DatoOficial","694844"
"4649","46","46","València/Valencia","València","ValénciaValencia","1589492700000","05/15/2020 02:00:01","5565","687","216","10","Comunitat Valenciana","18109383103.8959","922452.889088479","null","1589544000000","null","null","242","null","null","28","null","null","https://coronavirus.valencia.es/","20","null","37e2b5c1-2f08-4f64-bb5e-7891541bb677","1589507768533","hhkaos_hubcovid","1589555762235","Laura_geovoluntaria","DatoOficial","2565124"
"4650","47","47","Valladolid","null","null","1589542200000","05/15/2020 02:00:01","4348","358","16","7","Castilla y León","14530114765.1125","922296.628606044","null","1589500801000","null","2436","101","null","null","25","403","11845","Consejería de Sanidad. Junta de Castilla y León.","26","null","ce20187c-42cc-4fe3-a3b7-d3ba5d7bbdd7","1589507768533","hhkaos_hubcovid","1589545682450","alvarospm_covid19","DatoOficial","519546"
"4651","48","48","Bizkaia","null","null","1589454000000","05/15/2020 02:00:01","10349","817","22","16","País Vasco","4161208808.04797","511246.606873087","null","1589540400000","null","null","null","null","null","34","null","null","http://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/15_mayo_Datos_Asistenciales.pdf","17","https://www.irekia.euskadi.eus/es/news/61734-departamento-salud-pone-marcha-plan-vigilancia-control-para-fase-desescalada-que-contempla-una-prueba-pcr-todas-las-personas-con-sintomas-compatibles-con-covid","be3cfaad-964a-4209-ae40-b7730d41c86a","1589507768533","hhkaos_hubcovid","1589628562736","Cris-Aguera","DatoOficial","1152651"
"4652","49","49","Zamora","null","null","1589542200000","05/15/2020 02:00:01","957","85","2","7","Castilla y León","18979218653.3557","959574.045441726","null","1589500801000","null","553","23","null","null","5","50","2918","Consejería de Sanidad. Junta de Castilla y León.","30","null","1f4ca211-9b5e-49ed-a40f-80eda033515e","1589507768533","hhkaos_hubcovid","1589545685126","alvarospm_covid19","DatoOficial","172539"
"4653","50","50","Zaragoza","null","null","1589485500000","05/15/2020 02:00:01","5170","654","null","2","Aragón","30938162399.6924","1504146.11095373","2676","1589500801000","null","1840","null","null","8","null","681","null","https://opendata.aragon.es/datos/catalogo/dataset/publicaciones-y-anuncios-relacionados-con-el-coronavirus-en-aragon","45","null","a634fbec-f74f-4b6a-82f4-e486f4996fac","1589507768533","hhkaos_hubcovid","1590087620684","maria.96","DatoOficial","964693"
"4654","51","51","Ceuta","null","null","1589485500000","05/15/2020 02:00:01","175","4","null","18","Ceuta","29814322.432373","31521.3417074332","163","1589569200000","null","null","11","null","null","4","null","null","https://cnecovid.isciii.es/covid19/#documentaci%C3%B3n-y-datos","null","null","0827fd2f-db7e-42d3-a8ef-1a10a88c74c7","1589507768533","hhkaos_hubcovid","1590088699524","Laura_geovoluntaria","DatoOficial","84777"
"4655","52","52","Melilla","null","null","1589485500000","05/15/2020 02:00:01","132","2","null","19","Melilla","20086088.0983887","22527.207683034","122","1589569200000","null","null","44","null","null","3","null","null","https://cnecovid.isciii.es/covid19/#documentaci%C3%B3n-y-datos","null","null","07e4ea28-48ea-4eda-acf2-9085f403f907","1589507768533","hhkaos_hubcovid","1590090620408","Laura_geovoluntaria","DatoOficial","86487"
"4656","1","1","Araba/Álava","Araba","Álava","1589540400000","05/16/2020 02:00:01","4878","357","10","16","País Vasco","5557534465.06885","846248.046485937","null","1589626800000","null","null","null","null","null","8","null","null","http://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/16_mayo_Datos_Asistenciales.pdf","1","https://www.irekia.euskadi.eus/es/news/61774-partir-del-lunes-ciudadania-podra-moverse-por-territorio-historico-que-tenga-fijada-residencia","20cb6cee-efa4-45ce-9e89-49a2e6749c92","1589646035100","hhkaos_hubcovid","1589649120766","Cris-Aguera","DatoOficial","331549"
"4657","2","2","Albacete","null","null","1589571900000","05/16/2020 02:00:01","3771","513","null","8","Castilla-La Mancha","24626682938.0562","942989.503251293","1373","1589587201000","null","null","77","null","null","19","null","null","https://sanidad.castillalamancha.es/saladeprensa/notas-de-prensa/05","7","null","d3d2b64f-e42a-404a-8551-8566ad65f50a","1589646035100","hhkaos_hubcovid","1590482636333","lauluol1","DatoOficial","388167"
